FPR	SVM CV TPR AUC = 0.9649 (+/- 0.0077)	RF CV TPR AUC = 0.9491 (+/- 0.0102)	MLP CV TPR AUC = 0.9604 (+/- 0.0091)	SVM blind TPR AUC = 0.9327	RF blind TPR AUC = 0.9269	MLP blind TPR AUC = 0.935
0.474747474747475	0.985524054982818	0.981357388316151	0.987585910652921	0.990476190476191	0.923809523809524	0.980952380952381
0.484848484848485	0.987607388316151	0.981357388316151	0.987585910652921	0.990476190476191	0.933333333333333	0.980952380952381
0.494949494949495	0.987607388316151	0.981357388316151	0.987585910652921	0.990476190476191	0.933333333333333	0.980952380952381
0.505050505050505	0.987607388316151	0.981357388316151	0.987585910652921	0.990476190476191	0.933333333333333	0.990476190476191
0.515151515151515	0.987607388316151	0.983419243986254	0.987585910652921	0.990476190476191	0.933333333333333	0.990476190476191
0.525252525252525	0.987607388316151	0.983419243986254	0.987585910652921	0.990476190476191	0.933333333333333	0.990476190476191
0.535353535353535	0.987607388316151	0.983419243986254	0.987585910652921	0.990476190476191	0.933333333333333	0.990476190476191
0.545454545454546	0.987607388316151	0.983419243986254	0.987585910652921	0.990476190476191	0.933333333333333	0.990476190476191
0.555555555555556	0.989669243986254	0.985481099656357	0.987585910652921	0.990476190476191	0.933333333333333	0.990476190476191
0.565656565656566	0.989669243986254	0.985481099656357	0.987585910652921	0.990476190476191	0.942857142857143	0.990476190476191
0.575757575757576	0.989669243986254	0.987248776424034	0.991731099656357	0.990476190476191	0.942857142857143	0.990476190476191
0.585858585858586	0.989669243986254	0.987564432989691	0.991731099656357	0.990476190476191	0.942857142857143	0.990476190476191
0.595959595959596	0.989669243986254	0.987564432989691	0.991731099656357	0.990476190476191	0.942857142857143	0.990476190476191
0.606060606060606	0.989669243986254	0.987564432989691	0.991731099656357	0.990476190476191	0.942857142857143	0.990476190476191
0.616161616161616	0.989669243986254	0.987564432989691	0.991731099656357	0.990476190476191	0.942857142857143	0.990476190476191
0.626262626262626	0.989669243986254	0.987564432989691	0.991731099656357	0.990476190476191	0.942857142857143	0.990476190476191
0.636363636363636	0.991731099656358	0.989835207747579	0.99379295532646	0.990476190476191	0.942857142857143	0.990476190476191
0.646464646464646	0.993792955326461	0.991709621993127	0.99379295532646	0.990476190476191	0.951226551226551	0.990476190476191
0.656565656565657	0.993792955326461	0.991709621993127	0.99379295532646	0.990476190476191	0.952380952380952	0.990476190476191
0.666666666666667	0.993792955326461	0.991709621993127	0.99379295532646	0.990476190476191	0.973809523809524	1
0.676767676767677	0.993792955326461	0.991709621993127	0.99379295532646	0.990476190476191	0.976334776334776	1
0.686868686868687	0.993792955326461	0.991709621993127	0.99379295532646	0.990476190476191	0.978860028860029	1
0.696969696969697	0.993792955326461	0.991709621993127	0.99379295532646	1	0.980952380952381	1
0.707070707070707	0.993792955326461	0.991709621993127	0.99379295532646	1	0.980952380952381	1
0.717171717171717	0.993792955326461	0.993459075288972	0.99379295532646	1	0.980952380952381	1
0.727272727272727	0.993792955326461	0.99377147766323	0.99379295532646	1	0.980952380952381	1
0.737373737373737	0.995876288659794	0.99377147766323	0.99379295532646	1	0.980952380952381	1
0.747474747474748	0.995876288659794	0.99377147766323	0.99379295532646	1	0.980952380952381	1
0.757575757575758	0.995876288659794	0.99377147766323	0.99379295532646	1	0.980952380952381	1
0.767676767676768	0.995876288659794	0.995833333333333	0.995854810996564	1	0.980952380952381	1
0.777777777777778	0.995876288659794	0.995833333333333	0.995854810996564	1	0.980952380952381	1
0.787878787878788	0.997938144329897	0.995833333333333	0.995854810996564	1	0.980952380952381	1
0.797979797979798	1	0.995833333333333	0.997938144329897	1	0.990476190476191	1
0.808080808080808	1	0.997916666666667	0.997938144329897	1	0.990476190476191	1
0.818181818181818	1	0.997916666666667	0.997938144329897	1	0.990476190476191	1
0.828282828282828	1	0.997916666666667	0.997938144329897	1	0.990476190476191	1
0.838383838383838	1	0.997916666666667	0.997938144329897	1	0.990476190476191	1
0.848484848484848	1	1	0.997938144329897	1	0.990476190476191	1
0.858585858585859	1	1	0.997938144329897	1	0.990476190476191	1
0.868686868686869	1	1	0.997938144329897	1	0.990476190476191	1
0.878787878787879	1	1	0.997938144329897	1	0.990476190476191	1
0.888888888888889	1	1	1	1	0.990476190476191	1
0.898989898989899	1	1	1	1	0.990476190476191	1
0.909090909090909	1	1	1	1	1	1
0.919191919191919	1	1	1	1	1	1
0.929292929292929	1	1	1	1	1	1
0.939393939393939	1	1	1	1	1	1
0.94949494949495	1	1	1	1	1	1
0.95959595959596	1	1	1	1	1	1
0.96969696969697	1	1	1	1	1	1
0.97979797979798	1	1	1	1	1	1
0.98989898989899	1	1	1	1	1	1
1	1	1	1	1	1	1
