FPR	TPR0 AUC = 0.9583	TPR1 AUC = 0.9674	TPR2 AUC = 0.9654	TPR3 AUC = 0.9767	TPR4 AUC = 0.9796	Mean TPR AUC = 0.9649 (+/- 0.0077)
0.37373737373737376	0.9587628865979382	0.9791666666666666	0.96875	0.979381443298969	0.979381443298969	0.9730884879725086
0.38383838383838387	0.9587628865979382	0.9791666666666666	0.96875	0.979381443298969	0.979381443298969	0.9730884879725086
0.393939393939394	0.9587628865979382	0.9791666666666666	0.96875	0.9896907216494846	0.979381443298969	0.9751503436426117
0.4040404040404041	0.9587628865979382	0.9791666666666666	0.96875	0.9896907216494846	0.979381443298969	0.9751503436426117
0.4141414141414142	0.9587628865979382	0.9791666666666666	0.96875	0.9896907216494846	0.979381443298969	0.9751503436426117
0.42424242424242425	0.9587628865979382	0.9791666666666666	0.96875	0.9896907216494846	0.9896907216494846	0.9772121993127147
0.43434343434343436	0.9587628865979382	0.9895833333333334	0.96875	0.9896907216494846	0.9896907216494846	0.9792955326460481
0.4444444444444445	0.9587628865979382	0.9895833333333334	0.96875	0.9896907216494846	0.9896907216494846	0.9792955326460481
0.4545454545454546	0.9587628865979382	0.9895833333333334	0.9895833333333334	0.9896907216494846	1.0	0.9855240549828178
0.4646464646464647	0.9587628865979382	0.9895833333333334	0.9895833333333334	0.9896907216494846	1.0	0.9855240549828178
